,response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood,subject_injury_nan
9229,2020/09/11 14:34:29,Person with a Gun ,No,PSSFIR  ,,Bodily Force,Body Weight Pin,Black,Male,28.0,Other                                                                          ,1,Downtown West,1
9230,2020/09/11 14:34:29,Person with a Gun ,No,PSSFIR  ,,Bodily Force,Takedown,Black,Male,19.0,Fled on Foot                                                                   ,1,Downtown West,1
9231,2020/09/11 16:53:02,Domestic ,Yes,DASTR   ,,Bodily Force,Joint Lock,White,Male,30.0,,2,Audubon Park,1
9232,2020/09/11 16:53:02,Domestic ,Yes,DASTR   ,,Bodily Force,Joint Lock,White,Male,30.0,Commission of a Crime                                                          ,2,Audubon Park,1
9233,2020/09/11 17:44:53,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Joint Lock,Black,Male,35.0,,2,Waite Park,1
9234,2020/09/11 18:15:34,Slumper ,No,DWI     ,,Bodily Force,Joint Lock,White,Male,37.0,Commission of a Crime                                                          ,2,Northeast Park,1
9235,2020/09/12 00:17:37,Damage Property-In Progress,Yes,WT      ,,Bodily Force,Joint Lock,Black,Male,31.0,Other                                                                          ,2,Marshall Terrace,1
9236,2020/09/12 00:17:37,Damage Property-In Progress,Yes,WT      ,,Bodily Force,Joint Lock,Black,Male,31.0,,2,Marshall Terrace,1
9237,2020/09/12 01:32:12,Fight ,No,FORCE   ,,Chemical Irritant,Personal Mace,,,,Commission of a Crime                                                          ,3,Central,1
9238,2020/09/12 01:42:31,Domestic Abuse-In Progress ,Yes,FORCE   ,,Taser,Display,White,Male,28.0,Other                                                                          ,2,Como,1
9239,2020/09/12 05:38:24,Unconscious ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Female,19.0,Tensed                                                                         ,4,Webber - Camden,1
9240,2020/09/12 05:38:24,Unconscious ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Female,19.0,Tensed                                                                         ,4,Webber - Camden,1
9241,2020/09/12 05:38:24,Unconscious ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Female,19.0,Tensed                                                                         ,4,Webber - Camden,1
9242,2020/09/12 07:14:38,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Joint Lock,Black,Female,31.0,Other                                                                          ,4,Jordan,1
9243,2020/09/12 11:05:55,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Joint Lock,Black,Male,35.0,Verbal Non-Compliance                                                          ,2,Como,1
9244,2020/09/12 11:05:55,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Joint Lock,Black,Male,35.0,Other                                                                          ,2,Como,1
9245,2020/09/12 15:53:19,Slumper ,Yes,DWI     ,,Bodily Force,Joint Lock,Native American,Male,28.0,,3,Northrop,1
9246,2020/09/12 16:22:48,Emotionally Disturb Person ,No,CIC     ,,Bodily Force,Joint Lock,White,Male,39.0,Other                                                                          ,1,Downtown West,1
9247,2020/09/12 16:24:09,Check the Welfare ,No,CIC     ,,Bodily Force,Takedown,White,Male,33.0,Fled on Foot                                                                   ,3,Keewaydin,1
9248,2020/09/12 16:24:09,Check the Welfare ,No,CIC     ,,Bodily Force,Takedown,White,Male,33.0,Fled on Foot                                                                   ,3,Keewaydin,1
9249,2020/09/12 16:24:09,Check the Welfare ,No,CIC     ,,Bodily Force,Push Away,White,Male,33.0,Fled on Foot                                                                   ,3,Keewaydin,1
9250,2020/09/12 16:24:44,Disturbance ,Yes,FORCE   ,,Bodily Force,Slap,Black,Male,20.0,Other                                                                          ,4,Jordan,1
9251,2020/09/12 17:19:03,Assault in Progress ,Yes,FORCE   ,,Improvised Weapon,Other Improvised Weapon,Black,Female,,Commission of a Crime                                                          ,1,Downtown West,1
9252,2020/09/12 17:19:03,Assault in Progress ,Yes,FORCE   ,,Taser,Display,Black,Female,,Commission of a Crime                                                          ,1,Downtown West,1
9253,2020/09/12 20:59:05,Check the Welfare ,Yes,CIC     ,,Bodily Force,Joint Lock,White,Male,36.0,Other                                                                          ,1,Loring Park,1
9254,2020/09/12 20:59:05,Check the Welfare ,Yes,CIC     ,,Bodily Force,Joint Lock,White,Male,36.0,Verbal Non-Compliance                                                          ,1,Loring Park,1
9255,2020/09/12 20:59:05,Check the Welfare ,Yes,CIC     ,,Taser,Red Dot,White,Male,36.0,Other                                                                          ,1,Loring Park,1
9256,2020/09/12 22:30:59,Domestic ,Yes,DASTR   ,,Bodily Force,Joint Lock,White,Male,30.0,Verbal Non-Compliance                                                          ,4,Lind - Bohanon,1
9257,2020/09/13 00:06:14,Assault in Progress ,Yes,DASLT5  ,,Maximal Restraint Technique,Side Recovery Position,Black,Male,26.0,Fled on Foot                                                                   ,4,Jordan,1
9258,2020/09/13 00:06:14,Assault in Progress ,Yes,DASLT5  ,,Bodily Force,Body Weight Pin,Black,Male,26.0,Fled on Foot                                                                   ,4,Jordan,1
9259,2020/09/13 00:06:14,Assault in Progress ,Yes,DASLT5  ,,Bodily Force,Takedown,Black,Male,26.0,Fled on Foot                                                                   ,4,Jordan,1
9260,2020/09/13 03:55:18,Domestic ,No,DASLT2  ,,Bodily Force,Joint Lock,White,Male,33.0,Other                                                                          ,5,Steven's Square - Loring Heights,1
9261,2020/09/13 16:02:05,Overdose-Accidental ,No,CIC     ,,Bodily Force,Body Weight Pin,White,Male,18.0,Tensed                                                                         ,4,Harrison,1
9262,2020/09/13 16:02:05,Overdose-Accidental ,No,CIC     ,,Bodily Force,Body Weight Pin,White,Male,18.0,,4,Harrison,1
9263,2020/09/13 20:10:59,Domestic with Weapons ,Yes,DASLT5  ,,Bodily Force,Joint Lock,Native American,Female,29.0,Other                                                                          ,4,Near - North,1
9264,2020/09/13 20:28:15,Disturbance ,Yes,ASLT5   ,,Bodily Force,Joint Lock,,Male,27.0,Commission of a Crime                                                          ,3,Seward,1
9265,2020/09/13 20:28:15,Disturbance ,Yes,ASLT5   ,,Bodily Force,Joint Lock,,Male,27.0,Tensed                                                                         ,3,Seward,1
9266,2020/09/14 03:18:52,Check the Welfare ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,61.0,Other                                                                          ,3,Ventura Village,1
9267,2020/09/14 13:38:54,Person with a Weapon ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,32.0,Other                                                                          ,5,Lyndale,1
9268,2020/09/14 16:26:28,Shooting ,Yes,MURDR   ,,Improvised Weapon,Other Improvised Weapon,Black,Male,18.0,,4,Folwell,1
9269,2020/09/14 17:33:22,Emotionally Disturb Person ,Yes,ASLT5   ,,Bodily Force,Body Weight Pin,,Female,28.0,Other                                                                          ,2,Marcy Holmes,1
9270,2020/09/14 17:33:22,Emotionally Disturb Person ,Yes,ASLT5   ,,Bodily Force,Joint Lock,,Female,28.0,Tensed                                                                         ,2,Marcy Holmes,1
9271,2020/09/14 17:33:22,Emotionally Disturb Person ,Yes,ASLT5   ,,Bodily Force,Joint Lock,,Female,28.0,Other                                                                          ,2,Marcy Holmes,1
9272,2020/09/14 18:20:16,Person with a Weapon ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Female,45.0,Other                                                                          ,2,Prospect Park - East River Road,1
9273,2020/09/14 18:20:16,Person with a Weapon ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Female,45.0,Other                                                                          ,2,Prospect Park - East River Road,1
9274,2020/09/14 18:20:16,Person with a Weapon ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Female,45.0,Other                                                                          ,2,Prospect Park - East River Road,1
9275,2020/09/14 18:20:16,Person with a Weapon ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Female,45.0,Other                                                                          ,2,Prospect Park - East River Road,1
9276,2020/09/14 18:24:39,Suspicious Vehicle ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,18.0,,1,Downtown West,1
9277,2020/09/14 18:24:39,Suspicious Vehicle ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,18.0,,1,Downtown West,1
9278,2020/09/14 18:24:39,Suspicious Vehicle ,No,OBSTRU  ,,Bodily Force,Joint Lock,Black,Male,18.0,,1,Downtown West,1
9279,2020/09/14 18:24:39,Suspicious Vehicle ,No,OBSTRU  ,,Bodily Force,Push Away,Black,Male,18.0,,1,Downtown West,1
9280,2020/09/14 18:24:39,Suspicious Vehicle ,No,OBSTRU  ,,Bodily Force,Push Away,,Male,,,1,Downtown West,1
9281,2020/09/14 19:39:00,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Male,,Other                                                                          ,1,North Loop,1
9282,2020/09/14 19:39:00,Emotionally Disturb Person ,Yes,CIC     ,,Taser,Display,Black,Male,,Other                                                                          ,1,North Loop,1
9283,2020/09/14 20:20:18,Disturbance ,Yes,CIC     ,,Bodily Force,Joint Lock,Native American,Female,27.0,,5,Windom,1
9284,2020/09/14 20:20:18,Disturbance ,Yes,CIC     ,,Bodily Force,Joint Lock,Native American,Female,27.0,Other                                                                          ,5,Windom,1
9285,2020/09/14 22:51:42,Suspicious Vehicle ,Yes,FORCE   ,,Bodily Force,Joint Lock,Black,Male,30.0,,1,Elliot Park,1
9286,2020/09/15 00:03:56,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Body Weight Pin,,Male,50.0,Fled on Foot                                                                   ,3,East Phillips,1
9287,2020/09/15 00:03:56,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Push Away,Native American,Male,15.0,Fled on Foot                                                                   ,3,East Phillips,1
9288,2020/09/15 00:03:56,Burglary Biz - In Progress ,Yes,BURGB   ,,Maximal Restraint Technique,Side Recovery Position,,Male,14.0,Fled on Foot                                                                   ,3,East Phillips,1
9289,2020/09/15 03:01:29,Personal Injury Accident ,No,WEAP    ,,Bodily Force,Joint Lock,Black,Male,18.0,Commission of a Crime                                                          ,2,Bottineau,1
9290,2020/09/15 08:04:57,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Male,28.0,Other                                                                          ,4,Willard - Hay,1
9291,2020/09/15 08:35:10,Unwanted Person ,No,FORCE   ,,Bodily Force,Joint Lock,Black,Male,25.0,Tensed                                                                         ,1,Loring Park,1
9292,2020/09/15 08:35:10,Unwanted Person ,No,FORCE   ,,Bodily Force,Joint Lock,Black,Male,25.0,Verbal Non-Compliance                                                          ,1,Loring Park,1
9293,2020/09/15 09:30:11,Assault in Progress ,Yes,FORCE   ,,Bodily Force,Joint Lock,White,Male,37.0,,2,Holland,1
9294,2020/09/15 16:36:01,Suspicious Vehicle ,No,BURGD   ,,Bodily Force,Body Weight Pin,Black,Male,17.0,Other                                                                          ,4,Jordan,1
9295,2020/09/15 16:36:01,Suspicious Vehicle ,No,BURGD   ,,Bodily Force,Body Weight Pin,Black,Male,17.0,Fled in a Vehicle                                                              ,4,Jordan,1
9296,2020/09/15 16:36:01,Suspicious Vehicle ,No,BURGD   ,,Police K9 Bite,Off Lead,Black,Male,17.0,Fled in a Vehicle                                                              ,4,Jordan,1
9297,2020/09/15 16:36:01,Suspicious Vehicle ,No,BURGD   ,,Bodily Force,Body Weight Pin,Black,Male,17.0,Fled in a Vehicle                                                              ,4,Jordan,1
9298,2020/09/15 17:04:18,Prowler ,Yes,TRSPAS  ,,Bodily Force,Joint Lock,White,Male,36.0,Other                                                                          ,2,Marcy Holmes,1
9299,2020/09/15 17:04:18,Prowler ,Yes,TRSPAS  ,,Bodily Force,Joint Lock,White,Male,36.0,,2,Marcy Holmes,1
9300,2020/09/15 17:47:16,Aggressive Dog ,No,CRULTY  ,,Taser,Display,Black,Male,28.0,Verbal Non-Compliance                                                          ,1,Downtown West,1
9301,2020/09/15 17:47:16,Aggressive Dog ,No,CRULTY  ,,Taser,Display,Black,Male,28.0,Verbal Non-Compliance                                                          ,1,Downtown West,1
9302,2020/09/15 18:07:47,Down Outside-One ,Yes,FORCE   ,,Bodily Force,Body Weight Pin,,Male,30.0,Other                                                                          ,3,East Phillips,1
9303,2020/09/15 19:31:03,Down Outside-One ,No,FORCE   ,,Bodily Force,Push Away,Native American,Female,,Verbal Non-Compliance                                                          ,1,Loring Park,1
9304,2020/09/15 23:59:04,Person with a Gun ,Yes,WT      ,,Bodily Force,Joint Lock,Black,Male,24.0,Other                                                                          ,4,Folwell,1
9305,2020/09/16 03:41:28,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Female,27.0,Tensed                                                                         ,5,Armatage,1
9306,2020/09/16 04:47:46,Fight ,Yes,FORCE   ,,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Downtown West,1
9307,2020/09/16 15:15:42,Down Outside-One ,No,HLTWEL  ,,Bodily Force,Body Weight Pin,Black,Male,60.0,Other                                                                          ,1,Downtown West,1
9308,2020/09/16 21:21:22,Suspicious Person ,No,WT      ,,Bodily Force,Joint Lock,Native American,Male,30.0,Tensed                                                                         ,3,East Phillips,1
9309,2020/09/16 21:21:22,Suspicious Person ,No,WT      ,,Bodily Force,Body Weight Pin,Native American,Male,30.0,Tensed                                                                         ,3,East Phillips,1
9310,2020/09/16 21:21:22,Suspicious Person ,No,WT      ,,Bodily Force,Body Weight Pin,Native American,Male,30.0,Other                                                                          ,3,East Phillips,1
9311,2020/09/16 21:21:22,Suspicious Person ,No,WT      ,,Taser,Red Dot,Native American,Male,30.0,Tensed                                                                         ,3,East Phillips,1
9312,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Punch,Black,Male,24.0,Tensed                                                                         ,4,Near - North,1
9313,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Body Weight Pin,Black,Male,24.0,Fled on Foot                                                                   ,4,Near - North,1
9314,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Joint Lock,Black,Male,24.0,Tensed                                                                         ,4,Near - North,1
9315,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Taser,Touch,Black,Male,24.0,Other                                                                          ,4,Near - North,1
9316,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Knee,Black,Male,24.0,Tensed                                                                         ,4,Near - North,1
9317,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Push Away,Black,Male,24.0,Other                                                                          ,4,Near - North,1
9318,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Taser,Firing Darts,Black,Male,24.0,Verbal Non-Compliance                                                          ,4,Near - North,1
9319,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Takedown,Black,Male,19.0,,4,Near - North,1
9320,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Body Weight Pin,Black,Male,24.0,Tensed                                                                         ,4,Near - North,1
9321,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Joint Lock,Black,Male,24.0,Fled on Foot                                                                   ,4,Near - North,1
9322,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Takedown,Black,Male,24.0,Fled on Foot                                                                   ,4,Near - North,1
9323,2020/09/17 01:24:16,ShotSpotter Activation ,No,WEAP    ,,Bodily Force,Takedown,Black,Male,24.0,Tensed                                                                         ,4,Near - North,1
9324,2020/09/17 01:27:36,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Joint Lock,Black,Female,19.0,Commission of a Crime                                                          ,2,Bottineau,1
9325,2020/09/17 12:13:31,Person with a Gun ,No,PFARM   ,,Bodily Force,Takedown,Black,Male,28.0,Verbal Non-Compliance                                                          ,1,Downtown West,1
9326,2020/09/17 12:13:31,Person with a Gun ,No,PFARM   ,,Bodily Force,Joint Lock,Black,Male,28.0,Commission of a Crime                                                          ,1,Downtown West,1
9327,2020/09/17 17:40:46,Assault in Progress ,Yes,FORCE   ,,Bodily Force,Joint Lock,White,Female,20.0,Other                                                                          ,2,Northeast Park,1
9328,2020/09/17 20:53:27,Suspicious Person ,No,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,30.0,,5,Steven's Square - Loring Heights,1
9329,2020/09/17 22:23:37,Traffic Law Enforcement ,No,NODL    ,,Bodily Force,Body Weight Pin,,Male,17.0,,5,King Field,1
9330,2020/09/17 22:43:31,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,30.0,Other                                                                          ,1,Loring Park,1
9331,2020/09/17 22:43:31,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Male,30.0,Other                                                                          ,1,Loring Park,1
9332,2020/09/17 22:43:31,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Male,30.0,Other                                                                          ,1,Loring Park,1
9333,2020/09/18 10:45:46,Attempt Pick-Up ,No,WT      ,,Improvised Weapon,Other Improvised Weapon,White,Male,38.0,,5,Steven's Square - Loring Heights,1
9334,2020/09/18 10:45:46,Attempt Pick-Up ,No,WT      ,,Improvised Weapon,Other Improvised Weapon,White,Male,38.0,Other                                                                          ,5,Steven's Square - Loring Heights,1
9335,2020/09/18 12:03:52,Recover Vehicle ,No,FINFO   ,,Bodily Force,Takedown,Native American,Female,26.0,Verbal Non-Compliance                                                          ,5,Whittier,1
9336,2020/09/18 12:03:52,Recover Vehicle ,No,FINFO   ,,Bodily Force,Joint Lock,Native American,Female,26.0,Verbal Non-Compliance                                                          ,5,Whittier,1
9337,2020/09/18 15:36:29,Person with a Gun ,Yes,CIC     ,,Taser,Display,White,Male,40.0,Verbal Non-Compliance                                                          ,2,Marshall Terrace,1
9338,2020/09/18 20:35:55,Emotionally Disturb Person ,Yes,CIC     ,,Taser,Red Dot,,Female,63.0,Other                                                                          ,2,Sheridan,1
9339,2020/09/19 00:43:41,Unwanted Person ,Yes,TRSPAS  ,,Bodily Force,Joint Lock,Black,Male,33.0,Verbal Non-Compliance                                                          ,1,Downtown West,1
9340,2020/09/19 03:49:13,Personal Injury Accident ,Yes,FORCE   ,,Bodily Force,Joint Lock,Black,Male,31.0,Tensed                                                                         ,4,Jordan,1
9341,2020/09/19 03:49:13,Personal Injury Accident ,Yes,FORCE   ,,Bodily Force,Joint Lock,Black,Male,31.0,Tensed                                                                         ,4,Jordan,1
9342,2020/09/19 21:03:27,Burglary Dwlng In Progress ,Yes,WT      ,,Bodily Force,Joint Lock,Black,Male,26.0,,5,Whittier,1
9343,2020/09/19 23:16:59,ShotSpotter Activation ,Yes,DAMPRP  ,,Police K9 Bite,On Lead,Native American,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park,1
9344,2020/09/19 23:16:59,ShotSpotter Activation ,Yes,DAMPRP  ,,Improvised Weapon,Other Improvised Weapon,Native American,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park,1
9345,2020/09/19 23:16:59,ShotSpotter Activation ,Yes,DAMPRP  ,,Bodily Force,Body Weight Pin,Native American,Male,26.0,Fled in a Vehicle                                                              ,3,Powderhorn Park,1
9346,2020/09/19 23:16:59,ShotSpotter Activation ,Yes,DAMPRP  ,,Bodily Force,Body Weight Pin,Native American,Male,26.0,Fled in a Vehicle                                                              ,3,Powderhorn Park,1
9347,2020/09/20 01:25:58,Suspicious Person ,No,FORCE   ,,Chemical Irritant,Personal Mace,White,Male,,Tensed                                                                         ,3,Central,1
9348,2020/09/20 01:25:58,Suspicious Person ,No,FORCE   ,,Bodily Force,Body Weight Pin,White,Male,,Other                                                                          ,3,Central,1
9349,2020/09/20 02:09:49,Fight ,No,ASLT2   ,,Chemical Irritant,Crowd Control Mace,,,,Other                                                                          ,1,Downtown West,1
9350,2020/09/20 08:06:45,Attempted Suicide ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Female,17.0,Tensed                                                                         ,3,East Phillips,1
9351,2020/09/20 08:06:45,Attempted Suicide ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Female,17.0,Verbal Non-Compliance                                                          ,3,East Phillips,1
9352,2020/09/20 10:25:44,Theft - Report Only ,Yes,THEFT   ,,Taser,Firing Darts,White,Male,47.0,Other                                                                          ,2,Nicollet Island - East Bank,1
9353,2020/09/20 18:50:45,Unknown Trouble ,Yes,CIC     ,,Bodily Force,Push Away,Black,Male,34.0,Other                                                                          ,3,Corcoran,1
9354,2020/09/20 19:20:26,Unknown Trouble ,Yes,CIC     ,,Taser,Display,Black,Female,20.0,Other                                                                          ,2,Marcy Holmes,1
9355,2020/09/20 19:20:26,Unknown Trouble ,Yes,CIC     ,,Less Lethal,Bean Bag Round,Black,Female,20.0,Other                                                                          ,2,Marcy Holmes,1
9356,2020/09/20 19:20:26,Unknown Trouble ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Female,20.0,Other                                                                          ,2,Marcy Holmes,1
9357,2020/09/20 22:11:44,Domestic Abuse-In Progress ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Male,25.0,Tensed                                                                         ,5,Whittier,1
9358,2020/09/20 22:11:44,Domestic Abuse-In Progress ,Yes,CIC     ,,Bodily Force,Joint Lock,White,Male,25.0,Tensed                                                                         ,5,Whittier,1
9359,2020/09/20 22:11:44,Domestic Abuse-In Progress ,Yes,CIC     ,,Bodily Force,Takedown,White,Male,25.0,Tensed                                                                         ,5,Whittier,1
9360,2020/09/20 22:11:44,Domestic Abuse-In Progress ,Yes,CIC     ,,Bodily Force,Takedown,White,Male,25.0,Tensed                                                                         ,5,Whittier,1
9361,2020/09/20 22:11:44,Domestic Abuse-In Progress ,Yes,CIC     ,,Bodily Force,Joint Lock,White,Male,25.0,Tensed                                                                         ,5,Whittier,1
9362,2020/09/20 22:11:44,Domestic Abuse-In Progress ,Yes,CIC     ,,Taser,Touch,White,Male,25.0,Tensed                                                                         ,5,Whittier,1
9363,2020/09/20 22:11:44,Domestic Abuse-In Progress ,Yes,CIC     ,,Bodily Force,Push Away,White,Male,25.0,Tensed                                                                         ,5,Whittier,1
9364,2020/09/20 22:11:44,Domestic Abuse-In Progress ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Male,25.0,Tensed                                                                         ,5,Whittier,1
9365,2020/09/20 23:31:14,Unwanted Person ,Yes,ASLT2   ,,Bodily Force,Body Weight Pin,Black,Male,39.0,Other                                                                          ,1,Downtown West,1
9366,2020/09/20 23:31:14,Unwanted Person ,Yes,ASLT2   ,,Taser,Arcing,Black,Male,39.0,Commission of a Crime                                                          ,1,Downtown West,1
9367,2020/09/20 23:31:14,Unwanted Person ,Yes,ASLT2   ,,Taser,Red Dot,Black,Male,39.0,Other                                                                          ,1,Downtown West,1
9368,2020/09/21 12:00:26,Suspicious Vehicle ,No,LOITER  ,,Bodily Force,Body Weight Pin,Black,Male,31.0,Commission of a Crime                                                          ,4,Hawthorne,1
9369,2020/09/21 15:13:43,Theft ,Yes,THEFT   ,,Bodily Force,Joint Lock,,,,Other                                                                          ,2,Northeast Park,1
9370,2020/09/21 15:34:23,Suspicious Person ,No,PCPKUP  ,,Bodily Force,Joint Lock,Black,Male,20.0,,1,Downtown West,1
9371,2020/09/21 15:34:23,Suspicious Person ,No,PCPKUP  ,,Bodily Force,Joint Lock,Black,Male,20.0,Other                                                                          ,1,Downtown West,1
9372,2020/09/21 17:44:34,Check the Welfare ,Yes,CIC     ,,Bodily Force,Joint Lock,Black,Male,,Other                                                                          ,5,Lyndale,1
9373,2020/09/21 21:43:43,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Joint Lock,White,Male,34.0,,5,Lyndale,1
9374,2020/09/21 21:43:43,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Male,34.0,Other                                                                          ,5,Lyndale,1
9375,2020/09/21 21:43:43,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Joint Lock,White,Male,34.0,Other                                                                          ,5,Lyndale,1
9376,2020/09/21 21:43:43,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Male,34.0,Verbal Non-Compliance                                                          ,5,Lyndale,1
9377,2020/09/22 00:31:21,Poss Personal Injury Acc ,Yes,MJINMV  ,,Bodily Force,Joint Lock,Black,Male,24.0,Other                                                                          ,2,Windom Park,1
9378,2020/09/22 02:18:05,Suspicious Person ,No,SHOPLF  ,,Bodily Force,Takedown,,Male,33.0,Fled on Foot                                                                   ,3,Hiawatha,1
9379,2020/09/22 02:18:05,Suspicious Person ,No,SHOPLF  ,,Bodily Force,Body Weight Pin,,Male,33.0,Fled on Foot                                                                   ,3,Hiawatha,1
9380,2020/09/22 07:52:50,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Takedown,Native American,Male,50.0,Tensed                                                                         ,3,Corcoran,1
9381,2020/09/22 07:52:50,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Native American,Male,50.0,,3,Corcoran,1
9382,2020/09/22 07:52:50,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Takedown,Native American,Male,50.0,Other                                                                          ,3,Corcoran,1
9383,2020/09/22 08:13:45,Burglary Dwlng In Progress ,Yes,BURGD   ,,Bodily Force,Joint Lock,Black,Male,23.0,,2,Marcy Holmes,1
9384,2020/09/22 08:14:53,Assault in Progress ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,28.0,,1,Loring Park,1
9385,2020/09/22 08:14:53,Assault in Progress ,Yes,CIC     ,,Bodily Force,Push Away,Black,Male,28.0,Tensed                                                                         ,1,Loring Park,1
9386,2020/09/22 08:14:53,Assault in Progress ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,28.0,,1,Loring Park,1
9387,2020/09/22 08:14:53,Assault in Progress ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,28.0,Tensed                                                                         ,1,Loring Park,1
9388,2020/09/22 08:14:53,Assault in Progress ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,28.0,Tensed                                                                         ,1,Loring Park,1
9389,2020/09/22 08:14:53,Assault in Progress ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,28.0,,1,Loring Park,1
9390,2020/09/22 08:14:53,Assault in Progress ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,28.0,Commission of a Crime                                                          ,1,Loring Park,1
9391,2020/09/22 08:14:53,Assault in Progress ,Yes,CIC     ,,Taser,Firing Darts,Black,Male,28.0,Tensed                                                                         ,1,Loring Park,1
9392,2020/09/22 10:12:06,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Bodily Force,Body Weight Pin,Black,Male,28.0,Tensed                                                                         ,4,Cleveland,1
9393,2020/09/22 10:12:06,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Bodily Force,Body Weight Pin,Black,Male,28.0,Other                                                                          ,4,Cleveland,1
9394,2020/09/22 10:12:06,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Bodily Force,Takedown,Black,Male,28.0,Other                                                                          ,4,Cleveland,1
9395,2020/09/22 10:12:06,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Bodily Force,Takedown,Black,Male,28.0,Tensed                                                                         ,4,Cleveland,1
9396,2020/09/22 11:48:57,Check the Welfare ,No,FORCE   ,,Bodily Force,Joint Lock,Black,Male,,Tensed                                                                         ,2,Marcy Holmes,1
9397,2020/09/22 11:48:57,Check the Welfare ,No,FORCE   ,,Bodily Force,Joint Lock,Black,Male,32.0,Verbal Non-Compliance                                                          ,2,Marcy Holmes,1
9398,2020/09/22 11:50:41,Suspected Hazard ,No,MVTAM   ,,Bodily Force,Joint Lock,Black,Male,18.0,Commission of a Crime                                                          ,5,Steven's Square - Loring Heights,1
